Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/10  14:00:00,56.6690889032,5.33827461579,9.31230144456,0.0,18.7433767983,23.2517909448,47.3811017423,0.0,18.025,29.3561017423
 07/10  15:00:00,56.8835913158,5.39998591365,9.75504707487,0.0,18.7433767983,22.9618409725,41.5130161654,0.0,18.025,23.4880161654
 07/10  16:00:00,60.9639086578,5.43750171727,9.34650737204,0.0,18.7433767983,27.431320555,23.7983647967,0.0,18.025,5.77336479671
 07/10  17:00:00,72.8774008254,5.66544560628,8.84345140411,0.0,17.6635504202,40.6971502883,11.6679304145,0.108114892775,0.0,11.5598155218
 07/10  18:00:00,80.2643080561,5.83666396551,9.55343341914,0.0,27.5259009287,37.3340067412,19.4584127772,2.00411724426,0.0,17.454295533
 07/10  19:00:00,83.8716917774,6.00352210846,10.6691905935,0.0,33.8341110165,33.3544677425,14.2195552049,2.62700563942,0.0,11.5925495655
 07/10  20:00:00,93.7710017541,6.24894782934,12.1689133874,0.0,36.5179666069,38.8247702939,15.5995296683,4.00830553535,0.0,11.591224133
 07/10  21:00:00,88.7036036736,6.31950589191,12.5452217919,0.0,32.965339924,36.8579353714,21.4266454381,3.94749567876,0.0,17.4791497594
 07/10  22:00:00,62.0596085525,5.92047543776,9.84799092586,0.0,25.6355707503,20.6438685092,21.8707358347,4.4661157396,0.0,17.4046200951
 07/10  23:00:00,45.1259869771,5.55201710378,7.18457314088,0.0,15.0252895274,11.7056064465,11.0071934471,5.22525187434,0.0,5.7819415728
 07/10  24:00:00,40.5062244955,5.40258990354,5.85617355634,0.0,11.6412384099,10.0650221343,12.4203253557,6.64667023561,0.0,5.77365512009
 07/11  01:00:00,38.0023671502,5.30961870982,5.00617174977,0.0,10.0992000411,10.047477231,13.3062976926,7.54109135865,0.0,5.76520633397
 07/11  02:00:00,35.4103971567,5.23326173939,4.35011668702,0.0,8.25718729233,10.0299323277,13.5340745668,7.76870950768,0.0,5.76536505909
 07/11  03:00:00,34.9942929123,5.1862899525,3.98098495226,0.0,8.25718729233,10.0299323277,13.7240221622,7.95947258542,0.0,5.76454957675
 07/11  04:00:00,34.4594047371,5.15520030487,3.75439190345,0.0,8.25718729233,11.6354268332,13.9042796548,8.13141455572,0.0,5.77286509905
 07/11  05:00:00,36.5302025794,5.17013905689,3.88202478635,0.0,12.1011305571,15.3678112995,14.4234818912,8.62557004066,0.0,5.79791185058
 07/11  06:00:00,70.0038157611,5.66399795103,7.33256453363,0.0,19.7275818095,37.2640762949,31.2790026239,7.97990673304,0.0,23.2990958908
 07/11  07:00:00,92.0402753949,6.05606364291,10.3720875209,0.0,24.3117294858,51.2795993405,28.955026654,5.51959546909,0.0,23.4354311849
 07/11  08:00:00,79.0320892024,5.59273775562,9.10324520915,0.0,23.6694662846,40.6342015617,36.4505542121,0.858335833995,0.0,35.5922183781
 07/11  09:00:00,75.8623945721,5.55754137877,10.9766318835,0.0,23.6694662846,35.6302164847,53.520075627,0.05926723665,18.025,35.4358083904
 07/11  10:00:00,56.6255068574,5.30972194628,9.58462768998,0.0,18.7433767983,22.9618409725,47.6273658769,0.154306637392,18.025,29.4480592395
 07/11  11:00:00,57.1378240941,5.35952748735,10.0497385444,0.0,18.7433767983,22.9618409725,41.5143839786,0.0,18.025,23.4893839786
 07/11  12:00:00,57.9279174973,5.42899975299,10.7269114944,0.0,18.5889407304,23.1597249699,47.3796048476,0.0,18.025,29.3546048476
 07/11  13:00:00,58.4411417988,5.49264876607,10.9299844217,0.0,18.7433767983,23.2517909448,41.5148457188,0.0,18.025,23.4898457188
 07/11  14:00:00,59.5497675461,5.56465492965,11.9666056867,0.0,18.7433767983,23.2517909448,47.3777915492,0.0,18.025,29.3527915492
 07/11  15:00:00,60.3546514719,5.64459696948,12.981494141,0.0,18.7433767983,22.9618409725,47.3844648585,0.0,18.025,29.3594648585
 07/11  16:00:00,64.4619729273,5.69889119518,12.5831883012,0.0,18.7433767983,27.431320555,23.7976922267,0.0,18.025,5.77269222671
 07/11  17:00:00,76.6125300009,5.95895269346,12.2850822107,0.0,17.6635504202,40.6971502883,5.78990624877,0.0,0.0,5.78990624877
 07/11  18:00:00,84.2317507504,6.18138147985,13.1761664589,0.0,27.5259009287,37.3340067412,17.4545624113,0.0,0.0,17.4545624113
 07/11  19:00:00,87.5725441297,6.34076770811,14.0327994034,0.0,33.8341110165,33.3544677425,11.5932779048,0.0,0.0,11.5932779048
 07/11  20:00:00,97.0646338997,6.5702140999,15.1412864323,0.0,36.5179666069,38.8247702939,11.7481619806,0.156531218065,0.0,11.5916307625
 07/11  21:00:00,91.6595524648,6.6162105271,15.2044708405,0.0,32.965339924,36.8579353714,24.2392255337,0.943580942963,0.0,23.2956445907
 07/11  22:00:00,64.662942958,6.18626332409,12.1855438756,0.0,25.6355707503,20.6438685092,13.1812620713,1.57293821989,0.0,11.6083238514
 07/11  23:00:00,47.367110022,5.78355009999,9.19416715924,0.0,15.0252895274,11.7056064465,7.97304543488,2.19137233834,0.0,5.78167309654
 07/11  24:00:00,42.5486134445,5.61319845884,7.68795597103,0.0,11.6412384099,10.0650221343,9.26697050461,3.49334378432,0.0,5.77362672028
 07/12  01:00:00,39.7983988476,5.49507458814,6.6167497884,0.0,10.0992000411,10.047477231,10.4984308061,4.73307540055,0.0,5.76535540556
 07/12  02:00:00,37.0110240141,5.39644478467,5.78756193061,0.0,8.25718729233,10.0299323277,11.1255307652,5.36018960229,0.0,5.76534116295
 07/12  03:00:00,36.2696173792,5.32400606347,5.11859416923,0.0,8.25718729233,10.0299323277,11.9838751738,6.21887384487,0.0,5.76500132893
 07/12  04:00:00,35.4337239208,5.26410476155,4.61980868548,0.0,8.25718729233,11.6354268332,13.0468144288,7.27419026025,0.0,5.7726241685
 07/12  05:00:00,37.3512888362,5.26529009489,4.60796312305,0.0,12.1011305571,15.3678112995,19.6627510579,8.08748838974,0.0,11.5752626682
 07/12  06:00:00,70.9546489002,5.7732671708,8.17413376179,0.0,19.7275818095,37.2640762949,24.3618855173,6.88288776303,0.0,17.4789977543
 07/12  07:00:00,92.9138391711,6.15403721748,11.1476897503,0.0,24.3117294858,51.2795993405,28.2181783679,4.78479716829,0.0,23.4333811996
 07/12  08:00:00,80.0276894293,5.6933041159,9.99828652923,0.0,23.6694662846,40.6342015617,35.9465193117,0.355905066983,0.0,35.5906142447
 07/12  09:00:00,76.8522223042,5.65437812536,11.8696262662,0.0,23.6694662846,35.6302164847,53.4524062652,0.0,18.025,35.4274062652
 07/12  10:00:00,57.583713865,5.40671382005,10.4458464317,0.0,18.7433767983,22.9618409725,47.7045759191,0.232043076818,18.025,29.4475328423
 07/12  11:00:00,57.420060729,5.40480458694,10.2867000923,0.0,18.7433767983,22.9618409725,47.5858772654,0.203826922326,18.025,29.3570503431
 07/12  12:00:00,57.7201279118,5.45409403442,10.4940313494,0.0,18.5889407304,23.1597249699,42.0229760557,0.513077069814,18.025,23.4848989859
 07/12  13:00:00,57.9503453683,5.45478334442,10.47705392,0.0,18.7433767983,23.2517909448,47.381452853,0.0,18.025,29.356452853
 07/12  14:00:00,58.106367777,5.46481540142,10.623048387,0.0,18.7433767983,23.2517909448,41.50855855,0.0,18.025,23.48355855
 07/12  15:00:00,58.9121003941,5.56634784679,11.6171957719,0.0,18.7433767983,22.9618409725,47.3784433626,0.0,18.025,29.3534433626
 07/12  16:00:00,63.4658599046,5.64437583665,11.6415909315,0.0,18.7433767983,27.431320555,23.7982469528,0.0,18.025,5.77324695278
 07/12  17:00:00,75.5594155362,5.90478025135,11.2861403125,0.0,17.6635504202,40.6971502883,11.559407168,0.0,0.0,11.559407168
 07/12  18:00:00,83.1674675023,6.10195658287,12.1913141487,0.0,27.5259009287,37.3340067412,11.6605131567,0.0175638568208,0.0,11.6429492998
 07/12  19:00:00,86.7909426211,6.27795893657,13.3140109135,0.0,33.8341110165,33.3544677425,17.4706686135,0.0932932038238,0.0,17.3773754097
 07/12  20:00:00,96.5144189404,6.52003504911,14.6412556997,0.0,36.5179666069,38.8247702939,12.5372634422,0.947972263166,0.0,11.589291179
 07/12  21:00:00,91.0447103947,6.55743753566,14.6484092623,0.0,32.965339924,36.8579353714,19.3031213962,1.82421186293,0.0,17.4789095333
 07/12  22:00:00,64.0886058659,6.13161164399,11.6658643274,0.0,25.6355707503,20.6438685092,14.4078013385,2.79867072073,0.0,11.6091306178
 07/12  23:00:00,47.0847253133,5.75529104989,8.94004239529,0.0,15.0252895274,11.7056064465,8.81402596291,3.03221399747,0.0,5.78181196544
 07/12  24:00:00,42.387084728,5.59494959648,7.5446777921,0.0,11.6412384099,10.0650221343,15.2593263601,3.73209962508,0.0,11.5272267351
 07/13  01:00:00,39.7311980821,5.48508376342,6.55954250933,0.0,10.0992000411,10.047477231,4.45892312748,4.43892312748,0.0,0.02
 07/13  02:00:00,37.0261348847,5.39393508717,5.80518490379,0.0,8.25718729233,10.0299323277,10.5068648472,4.74188591872,0.0,5.76497892843
 07/13  03:00:00,36.2111920055,5.31488739259,5.0692892275,0.0,8.25718729233,10.0299323277,11.8262821759,6.06116868133,0.0,5.76511349457
 07/13  04:00:00,35.3152726401,5.25075082266,4.51471419323,0.0,8.25718729233,11.6354268332,13.1751251905,7.40234292975,0.0,5.77278226072
 07/13  05:00:00,37.4250835766,5.27103731558,4.67601395825,0.0,12.1011305571,15.3678112995,18.7306546516,7.15437740705,0.0,11.5762772445
 07/13  06:00:00,70.8746215133,5.76318056485,8.10420084373,0.0,19.7275818095,37.2640762949,24.4119162443,6.93649525201,0.0,17.4754209923
 07/13  07:00:00,92.8998198645,6.15016035201,11.1375552959,0.0,24.3117294858,51.2795993405,28.1245112132,4.69106786425,0.0,23.4334433489
 07/13  08:00:00,80.0992086044,5.69861334833,10.0645009355,0.0,23.6694662846,40.6342015617,41.8938669345,0.376523236492,0.0,41.517343698
 07/13  09:00:00,76.8854703734,5.65494205172,11.9023174456,0.0,23.6694662846,35.6302164847,47.5507733497,0.0,18.025,29.5257733497
 07/13  10:00:00,57.9884948286,5.43691432046,10.8204294189,0.0,18.7433767983,22.9618409725,47.4704512762,0.0,18.025,29.4454512762
 07/13  11:00:00,57.7910125803,5.42940754059,10.6330514537,0.0,18.7433767983,22.9618409725,47.4227446254,0.0398338671949,18.025,29.3579107582
 07/13  12:00:00,58.2386381693,5.48649578529,10.9801414008,0.0,18.5889407304,23.1597249699,41.8129136223,0.301519643851,18.025,23.4863939784
 07/13  13:00:00,58.86066991,5.53590688909,11.3062588916,0.0,18.7433767983,23.2517909448,47.3776196049,0.0,18.025,29.3526196049
 07/13  14:00:00,59.2518542903,5.57328483638,11.6600653354,0.0,18.7433767983,23.2517909448,41.5112716381,0.0,18.025,23.4862716381
 07/13  15:00:00,59.5072973497,5.63209904704,12.1466460369,0.0,18.7433767983,22.9618409725,47.3747568633,0.0,18.025,29.3497568633
 07/13  16:00:00,64.147394352,5.7044507326,12.2630510626,0.0,18.7433767983,27.431320555,23.7982805949,0.0,18.025,5.77328059493
 07/13  17:00:00,77.2410578283,6.01389522102,12.8586685325,0.0,17.6635504202,40.6971502883,11.559660815,0.0,0.0,11.559660815
 07/13  18:00:00,85.4832846024,6.27435122865,14.3347425082,0.0,27.5259009287,37.3340067412,17.4525785479,0.0,0.0,17.4525785479
 07/13  19:00:00,88.6538786987,6.42251421083,15.0323992093,0.0,33.8341110165,33.3544677425,11.5894199301,0.0,0.0,11.5894199301
 07/13  20:00:00,97.7941068213,6.62513740298,15.8158449323,0.0,36.5179666069,38.8247702939,11.617386438,0.0268860265951,0.0,11.5905004114
 07/13  21:00:00,92.1473784147,6.65680993567,15.6517089112,0.0,32.965339924,36.8579353714,17.4772934584,0.0,0.0,17.4772934584
 07/13  22:00:00,65.0173435422,6.22858238959,12.4976367729,0.0,25.6355707503,20.6438685092,11.6551359751,0.0458420292272,0.0,11.6092939458
 07/13  23:00:00,49.7526534532,5.8385942017,9.64066959072,0.0,15.0252895274,11.7056064465,12.0728929084,0.529522732475,0.0,11.5433701759
 07/13  24:00:00,43.0910498607,5.66987939691,8.17371598632,0.0,11.6412384099,10.0650221343,7.02710128668,1.25376815743,0.0,5.77333312925
 07/14  01:00:00,40.1818280509,5.53686223386,6.95839527913,0.0,10.0992000411,10.047477231,8.62247158525,2.85738774226,0.0,5.76508384299
 07/14  02:00:00,37.3308493465,5.43214936768,6.07168747917,0.0,8.25718729233,10.0299323277,4.25872225127,4.23872225127,0.0,0.02
 07/14  03:00:00,36.5765408851,5.35848224707,5.39104517871,0.0,8.25718729233,10.0299323277,11.38944466,5.62422225167,0.0,5.76522240835
 07/14  04:00:00,35.7845299126,5.30325952403,4.93146470055,0.0,8.25718729233,11.6354268332,12.316933986,6.5435888617,0.0,5.7733451243
 07/14  05:00:00,37.8397187036,5.31665757384,5.04503336565,0.0,12.1011305571,15.3678112995,18.1028690929,6.52663320642,0.0,11.5762358865
 07/14  06:00:00,71.457510112,5.82138546074,8.62889233559,0.0,19.7275818095,37.2640762949,23.050993113,5.57483656537,0.0,17.4761565477
 07/14  07:00:00,93.4253265076,6.20395449649,11.6092756579,0.0,24.3117294858,51.2795993405,26.8851132929,3.45342456242,0.0,23.4316887305
 07/14  08:00:00,80.852364995,5.77145992188,10.7448177172,0.0,23.6694662846,40.6342015617,41.5624801055,0.0498558022728,0.0,41.5126243032
 07/14  09:00:00,77.4503639752,5.70562437969,12.4165323155,0.0,23.6694662846,35.6302164847,47.5521229997,0.0,18.025,29.5271229997
 07/14  10:00:00,58.5733497138,5.48791228976,11.3542900181,0.0,18.7433767983,22.9618409725,47.4704293954,0.0,18.025,29.4454293954
 07/14  11:00:00,58.3300548208,5.47640233646,11.1251012191,0.0,18.7433767983,22.9618409725,47.3809942651,0.0,18.025,29.3559942651
 07/14  12:00:00,59.3643352844,5.52861323833,12.063722614,0.0,18.5889407304,23.1597249699,41.5114093902,0.0,18.025,23.4864093902
 07/14  13:00:00,60.2926598316,5.58871075439,12.6854483305,0.0,18.7433767983,23.2517909448,47.3724856456,0.0,18.025,29.3474856456
 07/14  14:00:00,60.1095329236,5.62325402655,12.4677759536,0.0,18.7433767983,23.2517909448,47.3798734754,0.0,18.025,29.3548734754
 07/14  15:00:00,59.6504215239,5.62119606193,12.3006762407,0.0,18.7433767983,22.9618409725,41.5070854261,0.0,18.025,23.4820854261
 07/14  16:00:00,63.5177370231,5.64848569613,11.6893606747,0.0,18.7433767983,27.431320555,23.7982228602,0.0,18.025,5.77322286015
 07/14  17:00:00,75.8754232336,5.92670239631,11.5802298634,0.0,17.6635504202,40.6971502883,11.5591297767,0.0,0.0,11.5591297767
 07/14  18:00:00,83.4769399987,6.12582337592,12.4769314174,0.0,27.5259009287,37.3340067412,17.4594330559,0.00640796903849,0.0,17.4530250869
 07/14  19:00:00,86.730512935,6.27607817023,13.2554748453,0.0,33.8341110165,33.3544677425,11.6826221259,0.0928610287226,0.0,11.5897610972
 07/14  20:00:00,96.6584708034,6.5335516457,14.7717986392,0.0,36.5179666069,38.8247702939,12.0970066481,0.506183735886,0.0,11.5908229122
 07/14  21:00:00,91.2493430269,6.57605310745,14.8344378002,0.0,32.965339924,36.8579353714,18.9486432903,1.47163506849,0.0,17.4770082218
 07/14  22:00:00,64.0270363881,6.12537631618,11.6105400126,0.0,25.6355707503,20.6438685092,14.6571887377,3.04912083342,0.0,11.6080679043
 07/14  23:00:00,48.7528186901,5.73576185317,8.74366985101,0.0,15.0252895274,11.7056064465,15.2311861852,3.68814680447,0.0,11.5430393807
 07/14  24:00:00,42.4781037391,5.60239663182,7.62825497223,0.0,11.6412384099,10.0650221343,9.1225349906,3.34905725985,0.0,5.77347773075
 07/15  01:00:00,42.9236066883,5.53344594122,6.94411084584,0.0,12.8411359301,10.0650221343,9.7277612826,3.96252676183,0.0,5.76523452078
 07/15  02:00:00,37.0167424536,5.39507015475,5.79466157274,0.0,8.25718729233,10.0299323277,5.12691216458,5.10691216458,0.0,0.02
 07/15  03:00:00,35.8171224976,5.28012107608,4.70998977655,0.0,8.25718729233,10.0299323277,14.1264274951,8.36154074033,0.0,5.76488675479
 07/15  04:00:00,36.5839626048,5.18908212653,3.96107671491,0.0,8.25718729233,11.6354268332,17.0950050632,11.3215333651,0.0,5.77347169812
 07/15  05:00:00,33.1973636158,5.18083122928,3.96024332312,0.0,8.71707943955,15.3327214929,21.5021139693,9.95982368315,0.0,11.5422902862
 07/15  06:00:00,55.045566667,5.37304624183,5.51985684676,0.0,18.5082010057,25.6353820695,14.7250754872,7.23625782082,0.0,7.48881766641
 07/15  07:00:00,74.7147516655,5.74681566058,8.47902812166,0.0,19.4083231844,41.0650158608,26.6495790894,5.05741232398,0.0,21.5921667654
 07/15  08:00:00,103.665482583,6.18881611793,13.1102734749,0.0,26.3286599382,57.9988325916,42.4376889386,0.624114618374,0.0,41.8135743202
 07/15  09:00:00,88.622398978,5.92953619472,13.4813465508,0.0,26.3286599382,42.8504436482,53.9078154389,0.302590082207,18.025,35.5802253567
 07/15  10:00:00,61.7203564923,5.53108407895,10.9723248469,0.0,21.7447113004,23.4437158914,54.1998366708,0.744582445915,18.025,35.4302542249
 07/15  11:00:00,59.0991824988,5.52362190556,10.820714043,0.0,19.3027497915,23.426170988,47.697706708,0.231982680461,18.025,29.4407240275
 07/15  12:00:00,59.5440152183,5.57776891746,11.0695876047,0.0,19.1483137236,23.7250123474,47.6893638921,0.308160852888,18.025,29.3562030392
 07/15  13:00:00,60.3441546824,5.65420544052,11.6477494723,0.0,19.3027497915,23.7161209604,41.5063560417,0.0,18.025,23.4813560417
 07/15  14:00:00,61.1126937167,5.72956509989,12.3409240931,0.0,19.3027497915,23.7161209604,47.3767445119,0.0,18.025,29.3517445119
 07/15  15:00:00,61.589724133,5.78896626426,13.0485081622,0.0,19.3027497915,23.426170988,41.5089823342,0.0,18.025,23.4839823342
 07/15  16:00:00,65.3735623692,5.78526907936,12.384701918,0.0,19.3027497915,27.8956505705,23.7981369767,0.0,18.025,5.77313697672
 07/15  17:00:00,73.9197883964,5.97666360945,12.1168776235,0.0,18.2229234133,37.5968344597,11.5427874223,0.0,0.0,11.5427874223
 07/15  18:00:00,90.118837816,6.31546527748,14.0236609283,0.0,32.690315043,37.0816133363,5.78945875535,0.0,0.0,5.78945875535
 07/15  19:00:00,91.3197306169,6.5011976334,14.9267960874,0.0,36.8143715336,33.066984531,11.5913522054,0.0,0.0,11.5913522054
 07/15  20:00:00,97.4586979057,6.68185359848,15.6450289977,0.0,36.3493007332,38.7721355839,11.805183704,0.213938454975,0.0,11.591245249
 07/15  21:00:00,95.132243145,6.68333037642,15.4349631874,0.0,36.1807251679,36.8228455648,18.3733163758,0.995616744947,0.0,17.3776996309
 07/15  22:00:00,70.8820100737,6.31242687836,12.8750370692,0.0,31.0351095914,20.6438685092,18.9923547624,1.51517152257,0.0,17.4771832398
 07/15  23:00:00,52.4567933886,5.89601548144,9.88500574142,0.0,17.4250845679,11.7056064465,13.7566645343,2.18092470915,0.0,11.5757398252
 07/15  24:00:00,44.6577550208,5.73429284172,8.4761140186,0.0,12.8411359301,10.0650221343,8.68702760991,2.91354078395,0.0,5.77348682595
 07/16  01:00:00,43.676119691,5.62438585739,7.48626350418,0.0,12.925468867,10.100111941,3.91263625712,3.89263625712,0.0,0.02
 07/16  02:00:00,37.8769243928,5.48955579949,6.44093598677,0.0,8.34152022915,10.0650221343,10.3288264746,4.56393970711,0.0,5.76488676748
 07/16  03:00:00,37.1152904606,5.40819650101,5.76066081588,0.0,8.34152022915,10.0650221343,11.0834289147,5.31842816188,0.0,5.76500075286
 07/16  04:00:00,38.0317083709,5.33711194019,5.14137271302,0.0,8.34152022915,11.6705166398,12.6747358847,6.90212215752,0.0,5.77261372715
 07/16  05:00:00,34.3816647456,5.2991074844,4.90684879925,0.0,8.80141237637,15.3678112995,13.0068171172,7.22532913877,0.0,5.78148797843
 07/16  06:00:00,55.8026229655,5.45637900113,6.19358329626,0.0,18.5082010057,25.6353820695,18.1118138707,6.53599656322,0.0,11.5758173075
 07/16  07:00:00,75.0604426183,5.78601997242,8.66609876597,0.0,19.4926561212,41.1001056674,23.4283043558,5.95063917282,0.0,17.477665183
 07/16  08:00:00,103.655687562,6.21589944313,13.0734051967,0.0,26.3286599382,57.9988325916,49.7485559152,1.96270654715,0.0,47.785849368
 07/16  09:00:00,88.6701594499,5.95944424453,13.6186270504,0.0,26.2443270014,42.8153538416,54.322063572,0.716023182508,18.025,35.5810403895
 07/16  10:00:00,62.2093606417,5.58956960315,11.4028476641,0.0,21.7447113004,23.4437158914,54.1896104667,0.735666172279,18.025,35.4289442944
 07/16  11:00:00,59.0509846647,5.51196094748,10.7244689657,0.0,19.3449162599,23.4437158914,47.9848986854,0.519372988684,18.025,29.4405256967
 07/16  12:00:00,58.874206315,5.49767338952,10.4201667766,0.0,19.190480192,23.7425572507,42.7777304463,1.26708604808,18.025,23.4856443983
 07/16  13:00:00,58.8843112994,5.49880503196,10.4030172034,0.0,19.260583323,23.698576057,47.3756431737,0.0,18.025,29.3506431737
 07/16  14:00:00,59.0354618419,5.5179298742,10.5350436586,0.0,19.260583323,23.698576057,41.5083010093,0.0,18.025,23.4833010093
 07/16  15:00:00,59.0944763534,5.56822745775,10.83371098,0.0,19.260583323,23.4086260847,47.3707164836,0.0,18.025,29.3457164836
 07/16  16:00:00,62.7076182611,5.55504661025,10.0086946144,0.0,19.260583323,27.8781056672,23.7981358285,0.0,18.025,5.77313582849
 07/16  17:00:00,71.0650566856,5.73910735089,9.55941857066,0.0,18.1807569449,37.5792895564,5.78129221135,0.0,0.0,5.78129221135
 07/16  18:00:00,87.162447851,6.05688046251,11.4452797152,0.0,32.6059821062,37.0465235296,11.6486946249,0.0898337167493,0.0,11.5588609081
 07/16  19:00:00,88.6739387506,6.24807967484,12.5341272605,0.0,36.8143715336,33.066984531,12.5515756007,0.960399691988,0.0,11.5911759087
 07/16  20:00:00,95.537571889,6.46560289718,13.8207360557,0.0,36.43363367,38.8072253906,13.2813723858,1.69170635495,0.0,11.5896660309
 07/16  21:00:00,93.1623521186,6.4852871962,13.7825429234,0.0,36.0963922311,36.7877557581,14.023639419,2.43141443861,0.0,11.5922249804
 07/16  22:00:00,68.9606360193,6.11714568118,11.2683733011,0.0,30.9507766546,20.6087787026,20.5848628465,3.1077339966,0.0,17.4771288499
 07/16  23:00:00,51.0790726175,5.74401020929,8.65929399173,0.0,17.4250845679,11.7056064465,15.5193921763,3.94453928998,0.0,11.5748528863
 07/16  24:00:00,43.533738414,5.5966393038,7.37033115771,0.0,12.925468867,10.100111941,10.9173259767,5.14392642695,0.0,5.77339954978
 07/17  01:00:00,39.4793565947,5.47201638896,6.32077388964,0.0,10.0992000411,10.047477231,11.4811638383,5.7161706402,0.0,5.76499319811
 07/17  02:00:00,36.6750597541,5.37169369787,5.47635703278,0.0,8.25718729233,10.0299323277,12.2915438023,6.52659798029,0.0,5.76494582204
 07/17  03:00:00,35.7905199331,5.28287446574,4.68063665276,0.0,8.25718729233,10.0299323277,14.3819943308,8.61741931354,0.0,5.76457501723
 07/17  04:00:00,36.609194748,5.19366280629,3.981732715,0.0,8.25718729233,11.6354268332,17.2213115535,11.4481905541,0.0,5.77312099937
 07/17  05:00:00,36.6694321208,5.19926303455,3.99215313488,0.0,12.1011305571,15.3678112995,23.9385320257,12.3629920166,0.0,11.575540009
 07/17  06:00:00,70.4807882743,5.73385933772,7.73971464392,0.0,19.7275818095,37.2640762949,26.6898002399,9.21244709244,0.0,17.4773531475
 07/17  07:00:00,93.0539332751,6.16486812836,11.2769972926,0.0,24.3117294858,51.2795993405,27.9822353259,4.55298105328,0.0,23.4292542726
 07/17  08:00:00,80.2192067852,5.70381610903,10.1793220666,0.0,23.6694662846,40.6342015617,35.874110499,0.294943251478,0.0,35.5791672475
 07/17  09:00:00,76.8611839914,5.64464694621,11.8883421513,0.0,23.6694662846,35.6302164847,53.4485235505,0.0,18.025,35.4235235505
 07/17  10:00:00,57.5644641817,5.39804528113,10.4352815093,0.0,18.7433767983,22.9618409725,47.7848669634,0.318023509379,18.025,29.441843454
 07/17  11:00:00,58.0399086835,5.44238310993,10.8689812804,0.0,18.7433767983,22.9618409725,41.5106180467,0.0,18.025,23.4856180467
 07/17  12:00:00,59.3088941302,5.53773711223,11.9991641735,0.0,18.5889407304,23.1597249699,47.3741887573,0.0,18.025,29.3491887573
 07/17  13:00:00,60.0271511418,5.63094150436,12.3777151103,0.0,18.7433767983,23.2517909448,41.5098404155,0.0,18.025,23.4848404155
 07/17  14:00:00,60.416787684,5.68306569513,12.7152278025,0.0,18.7433767983,23.2517909448,47.3708708954,0.0,18.025,29.3458708954
 07/17  15:00:00,59.843004041,5.67653979681,12.4379181447,0.0,18.7433767983,22.9618409725,43.1749325221,0.0,18.025,25.1499325221
 07/17  16:00:00,63.7703716678,5.71092623971,11.8795644125,0.0,18.7433767983,27.431320555,27.9184624417,0.0,18.025,9.89346244172
 07/17  17:00:00,76.0981942323,5.97131481274,11.7584035122,0.0,17.6635504202,40.6971502883,5.78944763465,0.0,0.0,5.78944763465
 07/17  18:00:00,84.0307649399,6.19577663747,12.9608215934,0.0,27.5259009287,37.3340067412,17.4501065324,0.0,0.0,17.4501065324
 07/17  19:00:00,87.8008098392,6.38011533617,14.2217449147,0.0,33.8341110165,33.3544677425,11.5912817925,0.0,0.0,11.5912817925
 07/17  20:00:00,96.9273381626,6.58101112564,14.9932211022,0.0,36.5179666069,38.8247702939,11.8213119332,0.231303468918,0.0,11.5900084643
 07/17  21:00:00,91.5522178122,6.63241939399,15.0809678571,0.0,32.965339924,36.8579353714,18.2263156373,0.749981774513,0.0,17.4763338628
 07/17  22:00:00,64.7080347708,6.21530709515,12.2016207555,0.0,25.6355707503,20.6438685092,19.0268662284,1.62371477936,0.0,17.4031514491
 07/17  23:00:00,49.2264558125,5.80325718715,9.14982231656,0.0,15.0252895274,11.7056064465,8.53112593759,2.75060545634,0.0,5.78052048125
 07/17  24:00:00,42.623915866,5.63869066731,7.7377800664,0.0,11.6412384099,10.0650221343,9.42225768753,3.64929599194,0.0,5.77296169559
 07/18  01:00:00,39.8408775749,5.51543118988,6.63888126047,0.0,10.0992000411,10.047477231,10.9017678016,5.13656702934,0.0,5.76520077226
 07/18  02:00:00,36.995136698,5.40971454855,5.75841491972,0.0,8.25718729233,10.0299323277,11.8901832231,6.12534942826,0.0,5.7648337948
 07/18  03:00:00,36.368114695,5.34556012773,5.19554829009,0.0,8.25718729233,10.0299323277,12.1835297093,6.41907232592,0.0,5.76445738338
 07/18  04:00:00,37.5876047185,5.29862841504,4.85517945074,0.0,8.25718729233,11.6354268332,12.4565876732,6.68395060303,0.0,5.77263707019
 07/18  05:00:00,37.6945114801,5.30464146306,4.91185849038,0.0,12.1011305571,15.3678112995,13.0467035182,7.24933875035,0.0,5.79736476783
 07/18  06:00:00,71.0030894932,5.7861895992,8.2096934133,0.0,19.7275818095,37.2640762949,30.90461641,7.61002618492,0.0,23.2945902251
 07/18  07:00:00,92.8170556526,6.15567796019,11.0493161319,0.0,24.3117294858,51.2795993405,29.687184414,6.25775125743,0.0,23.4294331565
 07/18  08:00:00,79.6708732996,5.67147487106,9.66333590785,0.0,23.6694662846,40.6342015617,37.3266069344,1.7438877548,0.0,35.5827191796
